Emotion,Time Step
angry,996.52
neutral,996.56
neutral,996.6
neutral,996.64
neutral,996.68
sad,996.72
sad,996.76
sad,996.8
sad,996.84
sad,996.88
sad,996.92
sad,996.96
sad,997.0
sad,997.04
sad,997.08
sad,997.12
angry,997.16
sad,997.2
sad,997.24
neutral,997.28
sad,997.32
sad,997.36
sad,997.4
sad,997.44
sad,997.48
neutral,997.52
sad,997.56
neutral,997.6
sad,997.64
sad,997.68
angry,997.72
sad,997.76
sad,997.88
sad,997.92
sad,997.96
sad,998.0
sad,998.04
neutral,998.24
sad,998.28
angry,998.32
neutral,998.36
neutral,998.4
neutral,998.44
neutral,998.48
neutral,998.52
angry,998.56
neutral,998.6
neutral,998.64
neutral,998.68
neutral,998.72
neutral,998.76
angry,998.8
neutral,998.84
neutral,998.88
neutral,998.92
neutral,998.96
neutral,999.0
neutral,999.04
angry,999.08
neutral,999.12
angry,999.16
angry,999.2
angry,999.24
sad,999.28
sad,999.32
neutral,999.36
neutral,999.4
surprise,999.44
neutral,999.48
angry,999.52
neutral,999.56
angry,999.6
angry,999.64
angry,999.68
angry,999.72
angry,999.76
angry,999.8
angry,999.84
angry,999.88
angry,999.92
angry,999.96
angry,1000.0
neutral,1000.04
sad,1000.08
sad,1000.12
angry,1000.16
sad,1000.2
neutral,1000.24
neutral,1000.28
angry,1000.32
angry,1000.36
sad,1000.4
sad,1000.44
sad,1000.48
sad,1000.52
angry,1000.56
angry,1000.6
sad,1000.64
sad,1000.68
sad,1000.72
sad,1000.76
sad,1000.8
sad,1000.84
sad,1000.88
sad,1000.92
sad,1000.96
sad,1001.0
sad,1001.04
sad,1001.08
sad,1001.12
neutral,1001.16
sad,1001.2
sad,1001.24
angry,1001.28
angry,1001.32
angry,1001.36
sad,1001.4
sad,1001.44
angry,1001.48
sad,1001.52
angry,1001.56
angry,1001.6
angry,1001.64
sad,1001.68
neutral,1001.72
sad,1001.76
angry,1001.84
angry,1002.08
angry,1002.12
angry,1002.16
angry,1002.2
angry,1002.24
angry,1002.28
sad,1002.32
sad,1002.36
sad,1002.4
angry,1002.44
angry,1002.48
angry,1002.52
sad,1002.56
sad,1002.6
sad,1002.64
surprise,1002.68
angry,1002.72
sad,1002.88
sad,1002.92
angry,1002.96
angry,1003.0
neutral,1003.08
angry,1003.12
neutral,1003.4
angry,1003.72
angry,1003.76
sad,1003.8
sad,1003.84
sad,1003.88
surprise,1004.04
sad,1004.12
sad,1004.16
sad,1004.2
sad,1004.24
sad,1004.28
sad,1004.32
sad,1004.36
sad,1004.4
sad,1004.44
sad,1004.48
sad,1004.52
sad,1004.56
sad,1004.84
sad,1004.92
sad,1004.96
surprise,1005.24
surprise,1005.64
surprise,1005.68
surprise,1005.92
surprise,1005.96
surprise,1006.0
surprise,1006.04
surprise,1006.08
surprise,1006.12
surprise,1006.16
angry,1006.2
surprise,1006.24
surprise,1006.28
surprise,1006.32
surprise,1006.36
surprise,1006.4
surprise,1006.44
angry,1006.48
surprise,1006.52
surprise,1006.56
angry,1006.6
angry,1006.64
angry,1006.68
angry,1006.72
angry,1006.76
angry,1006.8
fear,1006.88
angry,1006.92
fear,1007.08
angry,1007.12
happy,1007.16
angry,1007.2
angry,1007.52
angry,1007.56
angry,1007.6
angry,1007.64
angry,1007.68
angry,1007.72
angry,1007.76
angry,1007.8
fear,1009.36
neutral,1010.16
sad,1010.2
neutral,1010.24
sad,1010.28
neutral,1010.32
sad,1010.36
angry,1010.36
fear,1010.4
fear,1010.44
fear,1010.48
fear,1010.52
fear,1010.56
fear,1010.6
fear,1010.64
surprise,1010.68
fear,1010.72
fear,1010.76
surprise,1010.8
fear,1010.84
fear,1010.88
surprise,1010.92
surprise,1010.96
surprise,1011.0
surprise,1011.04
surprise,1011.08
surprise,1011.12
surprise,1011.16
surprise,1011.2
surprise,1011.24
fear,1011.28
fear,1011.32
angry,1011.36
angry,1011.4
angry,1011.44
neutral,1011.48
neutral,1011.52
neutral,1011.56
neutral,1011.6
neutral,1011.64
angry,1011.68
surprise,1011.72
angry,1011.76
angry,1011.8
angry,1011.84
angry,1011.88
angry,1011.92
angry,1011.96
neutral,1012.0
neutral,1012.04
fear,1012.08
fear,1012.12
neutral,1012.16
surprise,1012.2
neutral,1012.24
neutral,1012.28
angry,1012.32
angry,1012.36
angry,1012.4
angry,1012.44
angry,1012.48
angry,1012.52
angry,1012.56
angry,1012.6
angry,1012.64
fear,1012.68
fear,1012.72
fear,1012.76
angry,1012.8
angry,1012.84
angry,1012.88
angry,1012.92
angry,1012.96
angry,1013.0
sad,1013.04
sad,1013.08
fear,1013.12
angry,1013.16
angry,1013.2
angry,1013.24
fear,1013.28
neutral,1013.32
fear,1013.36
neutral,1013.4
angry,1013.44
neutral,1013.48
neutral,1013.52
neutral,1013.56
fear,1013.6
neutral,1013.64
neutral,1013.68
neutral,1013.72
sad,1013.76
fear,1013.8
fear,1013.84
fear,1013.88
fear,1013.92
fear,1013.96
surprise,1014.0
fear,1014.04
fear,1014.08
angry,1014.12
surprise,1014.16
surprise,1014.2
surprise,1014.24
surprise,1014.28
surprise,1014.32
surprise,1014.36
surprise,1014.4
surprise,1014.44
surprise,1014.48
surprise,1014.52
surprise,1014.56
surprise,1014.6
surprise,1014.64
surprise,1014.68
surprise,1014.72
surprise,1014.76
surprise,1014.8
surprise,1014.84
surprise,1014.88
surprise,1014.92
fear,1014.96
neutral,1015.0
surprise,1015.04
surprise,1015.08
surprise,1015.12
surprise,1015.16
surprise,1015.2
surprise,1015.24
surprise,1015.28
surprise,1015.32
surprise,1015.36
surprise,1015.4
surprise,1015.44
surprise,1015.48
surprise,1015.52
surprise,1015.56
surprise,1015.6
surprise,1015.64
surprise,1015.68
surprise,1015.72
surprise,1015.76
surprise,1015.8
surprise,1015.84
surprise,1015.88
surprise,1015.92
surprise,1015.96
surprise,1016.0
surprise,1016.04
surprise,1016.08
surprise,1016.12
surprise,1016.16
surprise,1016.2
surprise,1016.24
angry,1016.28
surprise,1016.32
surprise,1016.36
surprise,1016.4
sad,1016.44
sad,1016.48
sad,1016.52
fear,1016.56
neutral,1016.64
happy,1016.68
neutral,1016.72
neutral,1016.84
neutral,1016.92
neutral,1016.96
neutral,1017.32
neutral,1019.28
neutral,1020.92
neutral,1020.96
sad,1022.6
neutral,1022.68
sad,1022.8
fear,1022.84
sad,1023.0
sad,1023.16
neutral,1023.24
sad,1023.28
sad,1023.32
sad,1023.36
sad,1023.4
sad,1023.44
sad,1023.48
sad,1023.56
sad,1023.6
sad,1023.64
sad,1023.68
fear,1023.72
sad,1023.76
fear,1023.8
fear,1023.84
sad,1023.88
fear,1023.92
fear,1023.96
sad,1024.0
sad,1024.04
sad,1024.08
fear,1024.12
fear,1024.16
fear,1024.2
fear,1024.24
fear,1024.28
fear,1024.32
fear,1024.36
fear,1024.4
fear,1024.44
sad,1024.48
fear,1024.52
fear,1024.56
sad,1024.6
fear,1024.64
fear,1024.68
sad,1024.72
sad,1024.76
fear,1024.8
sad,1024.84
sad,1024.88
fear,1024.92
sad,1024.96
sad,1025.0
sad,1025.04
sad,1025.08
sad,1025.12
sad,1025.16
sad,1025.2
sad,1025.24
sad,1025.28
sad,1025.32
sad,1025.36
sad,1025.4
sad,1025.44
sad,1025.48
sad,1025.52
sad,1025.56
sad,1025.6
sad,1025.64
sad,1025.68
sad,1025.72
sad,1025.76
sad,1025.8
sad,1025.84
sad,1025.88
sad,1025.92
sad,1025.96
sad,1026.0
sad,1026.04
sad,1026.08
sad,1026.12
sad,1026.16
sad,1026.2
sad,1026.24
sad,1026.28
sad,1026.32
sad,1026.52
sad,1026.72
sad,1026.76
sad,1026.8
sad,1026.84
sad,1026.88
sad,1026.92
sad,1026.96
sad,1027.0
sad,1027.04
sad,1027.08
sad,1027.12
sad,1027.16
sad,1027.2
sad,1027.24
sad,1027.28
sad,1027.32
sad,1027.36
sad,1027.4
sad,1027.44
sad,1027.48
sad,1027.52
sad,1027.56
sad,1027.6
sad,1027.64
sad,1027.68
sad,1027.72
sad,1027.76
sad,1027.8
sad,1027.84
sad,1027.88
sad,1027.92
sad,1027.96
sad,1028.0
sad,1028.04
sad,1028.08
sad,1028.12
sad,1028.16
sad,1028.2
sad,1028.24
sad,1028.28
sad,1028.32
sad,1028.36
sad,1028.4
sad,1028.44
sad,1028.48
sad,1028.52
sad,1028.56
sad,1028.6
sad,1028.68
sad,1028.72
sad,1028.76
sad,1028.8
sad,1028.84
angry,1028.88
angry,1028.92
angry,1028.96
angry,1029.0
surprise,1029.04
angry,1029.08
surprise,1029.12
surprise,1029.16
surprise,1029.2
surprise,1029.24
surprise,1029.28
surprise,1029.32
happy,1029.32
surprise,1029.36
surprise,1029.4
surprise,1029.44
fear,1029.48
fear,1029.52
fear,1029.56
fear,1029.6
fear,1029.64
fear,1029.68
fear,1029.72
fear,1029.76
fear,1029.8
fear,1029.84
fear,1029.88
fear,1029.92
fear,1029.96
neutral,1030.0
neutral,1030.04
neutral,1030.08
fear,1030.12
neutral,1030.16
neutral,1030.2
neutral,1030.24
neutral,1030.28
neutral,1030.32
neutral,1030.36
neutral,1030.4
fear,1030.44
fear,1030.48
fear,1030.52
neutral,1030.56
neutral,1030.6
fear,1030.64
neutral,1030.68
neutral,1030.72
neutral,1030.76
neutral,1030.8
neutral,1030.84
fear,1030.88
fear,1030.92
angry,1030.96
sad,1031.0
sad,1031.04
sad,1031.08
sad,1031.16
sad,1031.2
sad,1031.24
sad,1031.28
sad,1031.32
sad,1031.36
fear,1031.4
sad,1031.44
sad,1031.48
fear,1031.52
sad,1031.56
sad,1031.6
fear,1031.64
sad,1031.72
sad,1031.76
sad,1031.8
fear,1031.84
sad,1031.88
sad,1031.92
sad,1032.0
sad,1032.04
sad,1032.08
fear,1032.12
sad,1032.16
sad,1032.2
sad,1032.24
sad,1032.28
fear,1032.32
fear,1032.36
fear,1032.4
sad,1032.6
sad,1033.4
sad,1033.44
angry,1036.92
sad,1037.6
sad,1040.08
sad,1040.12
angry,1041.04
sad,1044.44
sad,1045.96
sad,1046.28
sad,1046.44
angry,1046.48
angry,1046.52
surprise,1046.56
angry,1046.6
surprise,1046.64
surprise,1046.68
fear,1046.72
fear,1046.76
angry,1046.76
surprise,1046.8
fear,1046.84
fear,1046.88
fear,1046.92
fear,1046.96
fear,1047.0
fear,1047.04
sad,1047.08
fear,1047.12
fear,1047.16
fear,1047.2
fear,1047.24
fear,1047.28
fear,1047.32
sad,1047.36
sad,1047.4
neutral,1047.44
sad,1047.48
sad,1047.52
neutral,1047.56
neutral,1047.6
neutral,1047.64
neutral,1047.68
neutral,1047.72
sad,1047.88
sad,1047.92
sad,1047.96
sad,1048.0
sad,1048.04
sad,1048.08
sad,1048.12
sad,1048.16
sad,1048.2
neutral,1048.24
neutral,1048.28
neutral,1048.4
sad,1048.44
sad,1048.48
sad,1048.52
neutral,1048.56
sad,1049.04
sad,1049.2
sad,1049.56
sad,1049.6
sad,1049.64
sad,1049.68
sad,1049.72
sad,1050.4
sad,1050.56
sad,1050.6
sad,1050.8
sad,1050.8
sad,1050.88
sad,1051.36
sad,1051.4
sad,1051.44
sad,1051.48
sad,1051.52
sad,1051.56
sad,1051.64
sad,1051.68
sad,1051.72
sad,1051.76
sad,1051.8
sad,1051.84
sad,1051.88
sad,1051.92
sad,1051.96
sad,1052.0
sad,1052.04
sad,1052.08
sad,1052.12
sad,1052.16
sad,1052.2
sad,1052.24
sad,1052.28
fear,1052.32
surprise,1052.36
fear,1052.4
surprise,1052.44
sad,1052.48
surprise,1052.52
angry,1052.56
surprise,1052.6
angry,1052.64
surprise,1052.68
angry,1052.72
angry,1052.76
angry,1052.8
angry,1052.84
angry,1052.88
angry,1052.92
surprise,1052.96
angry,1053.0
angry,1053.04
angry,1053.08
angry,1053.12
angry,1053.16
angry,1053.2
angry,1053.24
angry,1053.28
angry,1053.44
angry,1053.48
angry,1053.52
angry,1053.56
angry,1053.6
angry,1053.64
angry,1053.68
angry,1053.72
angry,1053.76
angry,1053.8
angry,1053.84
angry,1053.88
angry,1053.92
angry,1053.96
angry,1054.0
angry,1054.04
angry,1054.08
angry,1054.12
angry,1054.16
angry,1054.2
angry,1054.24
angry,1054.28
angry,1054.32
angry,1054.36
angry,1054.4
sad,1054.8
sad,1054.84
fear,1054.88
sad,1055.04
sad,1055.08
sad,1055.12
sad,1055.16
sad,1055.2
sad,1055.24
surprise,1055.28
sad,1055.32
surprise,1055.36
surprise,1055.4
happy,1055.44
happy,1055.48
happy,1055.52
happy,1055.56
happy,1055.6
happy,1055.64
happy,1055.68
happy,1055.72
happy,1055.76
happy,1055.8
happy,1055.84
happy,1055.88
happy,1055.92
happy,1055.96
happy,1056.0
happy,1056.04
happy,1056.08
happy,1056.12
happy,1056.16
happy,1056.2
happy,1056.24
happy,1056.28
happy,1056.32
happy,1056.36
happy,1056.44
happy,1056.48
happy,1056.52
happy,1056.56
happy,1056.6
happy,1056.64
happy,1056.68
happy,1056.72
happy,1056.76
angry,1056.8
happy,1056.84
angry,1056.88
happy,1056.92
happy,1056.96
happy,1057.0
happy,1057.04
happy,1057.08
happy,1057.12
happy,1057.16
happy,1057.2
happy,1057.24
happy,1057.28
happy,1057.32
happy,1057.36
happy,1057.4
happy,1057.44
happy,1057.48
angry,1057.52
happy,1057.56
happy,1057.6
happy,1057.64
happy,1057.68
happy,1057.72
happy,1057.76
happy,1057.8
happy,1057.84
happy,1057.88
happy,1057.92
happy,1057.96
happy,1058.0
happy,1058.04
happy,1058.08
happy,1058.12
happy,1058.16
happy,1058.2
happy,1058.24
happy,1058.28
happy,1058.32
neutral,1058.36
angry,1058.4
angry,1058.44
sad,1058.48
sad,1058.52
angry,1058.56
sad,1058.6
neutral,1058.64
sad,1058.68
sad,1058.68
angry,1058.72
angry,1058.76
angry,1058.8
angry,1058.84
angry,1058.88
angry,1058.92
angry,1058.96
angry,1059.0
sad,1059.04
sad,1059.08
sad,1059.12
sad,1059.16
sad,1059.2
sad,1059.24
sad,1059.28
sad,1059.32
sad,1059.36
sad,1059.4
sad,1059.44
sad,1059.48
sad,1059.52
sad,1059.56
angry,1059.6
angry,1059.64
sad,1059.68
angry,1059.72
angry,1059.76
sad,1059.8
sad,1059.84
angry,1059.88
angry,1059.92
sad,1059.96
sad,1060.0
angry,1060.04
sad,1060.08
sad,1060.12
angry,1060.16
sad,1060.2
angry,1060.24
angry,1060.28
angry,1060.32
angry,1060.36
angry,1060.4
angry,1060.44
angry,1060.48
angry,1060.52
angry,1060.56
angry,1060.6
angry,1060.64
angry,1060.68
angry,1060.72
sad,1060.76
sad,1060.8
sad,1060.84
sad,1060.88
sad,1060.92
sad,1061.12
angry,1061.36
sad,1061.4
sad,1061.44
sad,1061.48
sad,1061.52
sad,1061.64
angry,1061.68
sad,1061.72
sad,1061.76
angry,1061.8
angry,1061.84
angry,1061.88
angry,1061.92
angry,1061.96
angry,1062.0
angry,1062.04
angry,1062.08
angry,1062.12
angry,1062.16
angry,1062.2
angry,1062.24
angry,1062.28
angry,1062.32
angry,1062.36
angry,1062.4
angry,1062.44
sad,1062.48
sad,1062.52
angry,1062.56
angry,1062.6
angry,1062.64
sad,1062.68
sad,1062.72
sad,1062.76
sad,1062.8
sad,1062.84
angry,1062.88
angry,1062.92
angry,1062.96
sad,1063.0
sad,1063.04
sad,1063.08
angry,1063.12
happy,1063.16
sad,1063.2
sad,1063.32
sad,1063.36
sad,1063.4
sad,1063.44
sad,1063.48
sad,1063.52
angry,1063.56
angry,1063.6
angry,1063.64
angry,1063.68
angry,1063.72
sad,1063.76
sad,1063.8
sad,1063.84
angry,1063.88
angry,1064.08
sad,1064.2
sad,1064.24
sad,1064.28
angry,1064.32
angry,1064.36
angry,1064.4
angry,1064.44
angry,1064.48
angry,1064.52
angry,1064.56
angry,1064.6
angry,1064.64
angry,1064.68
angry,1064.72
angry,1064.76
angry,1064.8
sad,1064.84
angry,1064.88
sad,1064.92
sad,1064.96
sad,1065.0
sad,1065.04
angry,1065.08
angry,1065.12
angry,1065.2
angry,1065.24
angry,1065.28
angry,1065.32
angry,1065.36
angry,1065.44
angry,1065.48
angry,1065.52
angry,1065.56
angry,1065.6
angry,1065.64
angry,1065.68
angry,1065.72
angry,1065.76
angry,1065.8
angry,1065.84
angry,1065.88
angry,1065.92
angry,1066.0
sad,1066.04
sad,1066.16
sad,1066.36
angry,1066.44
angry,1066.84
sad,1066.88
angry,1066.92
angry,1066.96
angry,1067.28
angry,1067.32
angry,1067.36
angry,1067.4
angry,1067.44
angry,1067.48
angry,1067.6
sad,1067.64
sad,1067.72
sad,1067.76
sad,1067.84
sad,1067.88
sad,1067.92
sad,1067.96
angry,1068.0
sad,1068.04
sad,1068.08
angry,1068.12
sad,1068.16
angry,1068.2
angry,1068.24
angry,1068.28
sad,1068.32
angry,1068.36
happy,1068.4
angry,1069.04
angry,1069.08
angry,1079.84
happy,1080.4
sad,1094.52
sad,1094.56
fear,1094.6
sad,1094.64
fear,1094.68
angry,1094.76
happy,1094.8
angry,1094.84
angry,1094.88
happy,1094.92
happy,1095.04
happy,1095.08
happy,1095.12
happy,1095.16
happy,1095.2
happy,1095.24
angry,1095.28
angry,1095.32
happy,1095.36
happy,1095.4
happy,1095.44
angry,1095.48
happy,1095.52
happy,1095.56
sad,1095.6
sad,1095.64
happy,1095.68
happy,1095.72
happy,1095.76
happy,1095.8
happy,1095.84
sad,1095.88
happy,1095.92
sad,1095.96
happy,1096.0
sad,1096.04
happy,1096.08
happy,1096.12
sad,1096.16
sad,1096.2
sad,1096.2
sad,1096.24
happy,1096.28
sad,1096.32
neutral,1096.32
sad,1096.36
sad,1096.36
happy,1096.4
happy,1096.44
sad,1096.44
happy,1096.48
sad,1096.52
happy,1096.56
sad,1096.64
happy,1096.68
sad,1096.72
sad,1096.76
sad,1096.8
sad,1097.32
sad,1098.6
sad,1098.64
sad,1098.68
surprise,1098.72
fear,1098.76
surprise,1098.8
surprise,1098.84
surprise,1098.88
angry,1098.92
surprise,1098.96
angry,1099.0
surprise,1099.04
surprise,1099.08
sad,1099.12
surprise,1099.16
sad,1099.2
sad,1099.24
sad,1099.28
sad,1099.32
sad,1099.36
happy,1099.4
sad,1099.44
sad,1099.48
sad,1099.52
sad,1099.56
sad,1099.6
sad,1099.64
sad,1100.12
fear,1102.16
sad,1102.2
sad,1102.24
sad,1102.28
surprise,1102.32
sad,1102.36
sad,1102.4
fear,1102.44
surprise,1102.48
surprise,1102.52
surprise,1102.56
surprise,1102.6
surprise,1102.64
surprise,1102.68
sad,1102.72
surprise,1102.76
sad,1102.8
sad,1102.84
sad,1102.88
fear,1102.92
sad,1102.96
sad,1103.0
surprise,1103.04
sad,1103.08
surprise,1103.12
sad,1103.16
sad,1103.2
sad,1103.24
sad,1103.28
neutral,1103.32
sad,1103.36
sad,1103.4
sad,1103.44
neutral,1103.48
sad,1103.52
sad,1103.56
sad,1103.6
sad,1103.64
sad,1103.68
sad,1103.72
sad,1103.76
sad,1103.8
sad,1103.96
sad,1104.04
sad,1104.08
sad,1104.24
sad,1104.6
happy,1104.64
sad,1104.84
sad,1104.88
happy,1104.92
sad,1104.96
sad,1105.0
sad,1105.04
sad,1105.08
sad,1105.12
sad,1105.16
sad,1105.2
sad,1105.24
sad,1105.36
sad,1105.4
sad,1105.44
sad,1105.48
sad,1105.52
happy,1105.72
sad,1105.76
happy,1105.8
sad,1105.84
happy,1105.88
sad,1105.92
sad,1105.96
sad,1106.0
sad,1106.16
sad,1106.2
sad,1106.24
sad,1106.28
sad,1106.32
sad,1106.36
sad,1106.4
sad,1106.44
sad,1106.48
sad,1106.52
sad,1106.56
surprise,1106.6
sad,1106.64
surprise,1106.68
fear,1106.72
sad,1106.76
sad,1106.8
sad,1106.84
angry,1106.88
angry,1106.92
surprise,1106.96
sad,1107.0
sad,1107.12
sad,1108.64
sad,1108.68
sad,1108.8
sad,1108.84
sad,1108.88
sad,1108.92
sad,1108.96
sad,1109.0
sad,1109.04
sad,1109.08
sad,1109.12
sad,1109.16
sad,1109.2
sad,1109.24
angry,1109.28
sad,1109.32
sad,1109.36
sad,1109.4
sad,1109.44
sad,1109.48
sad,1109.52
sad,1109.56
sad,1109.6
sad,1109.64
sad,1109.68
sad,1109.72
sad,1109.76
sad,1109.8
sad,1109.84
sad,1109.88
sad,1109.92
sad,1110.08
sad,1110.16
sad,1110.24
sad,1110.28
sad,1110.32
sad,1110.36
sad,1110.4
sad,1110.44
sad,1110.48
sad,1110.52
sad,1110.56
sad,1110.6
sad,1110.64
sad,1110.68
sad,1110.72
sad,1110.76
sad,1110.8
sad,1110.84
sad,1110.88
sad,1110.92
sad,1110.96
sad,1111.0
sad,1111.12
sad,1111.2
sad,1111.8
sad,1111.84
sad,1112.08
sad,1112.24
sad,1112.28
sad,1112.32
sad,1112.4
sad,1112.44
sad,1112.48
sad,1112.52
sad,1112.56
sad,1112.6
sad,1112.64
sad,1112.68
sad,1112.72
fear,1112.76
sad,1112.8
angry,1112.84
sad,1112.88
sad,1112.92
sad,1112.96
sad,1113.0
sad,1113.04
sad,1113.08
sad,1113.12
angry,1113.16
angry,1113.24
angry,1113.28
angry,1113.32
sad,1113.36
sad,1113.44
angry,1113.48
angry,1113.52
angry,1113.56
sad,1113.6
angry,1113.68
happy,1113.72
angry,1113.76
sad,1113.8
sad,1113.84
sad,1113.88
sad,1113.92
sad,1113.96
sad,1114.0
sad,1114.04
angry,1114.08
angry,1114.12
sad,1114.16
angry,1114.2
angry,1114.24
sad,1114.28
sad,1114.32
angry,1114.36
fear,1114.4
sad,1114.44
sad,1114.48
sad,1114.52
surprise,1114.56
fear,1114.6
fear,1114.64
fear,1114.68
surprise,1114.72
fear,1114.76
surprise,1114.8
surprise,1114.84
surprise,1114.88
surprise,1114.92
sad,1114.96
neutral,1115.0
neutral,1115.04
neutral,1115.08
sad,1115.12
surprise,1115.16
surprise,1115.2
surprise,1115.24
surprise,1115.28
surprise,1115.32
fear,1115.36
neutral,1115.4
neutral,1115.44
sad,1115.48
surprise,1115.52
surprise,1115.56
surprise,1115.6
surprise,1115.64
fear,1115.68
fear,1115.72
fear,1115.76
sad,1115.8
sad,1115.84
sad,1115.88
angry,1115.92
sad,1115.96
sad,1116.0
surprise,1116.04
sad,1116.08
fear,1116.12
surprise,1116.16
surprise,1116.2
fear,1116.24
fear,1116.28
surprise,1116.32
angry,1116.36
sad,1116.4
sad,1116.44
angry,1116.48
sad,1116.52
angry,1116.56
angry,1116.6
sad,1116.64
angry,1116.8
angry,1116.84
angry,1116.88
angry,1116.92
neutral,1116.96
angry,1117.04
sad,1117.08
sad,1117.12
sad,1117.16
sad,1117.2
angry,1117.4
sad,1117.44
angry,1117.48
angry,1117.72
angry,1117.76
angry,1117.8
angry,1117.84
sad,1117.88
angry,1118.12
sad,1118.24
sad,1118.32
neutral,1118.48
sad,1118.52
angry,1118.6
angry,1118.64
sad,1118.68
sad,1118.72
sad,1118.8
angry,1118.84
angry,1118.88
angry,1118.92
angry,1118.96
angry,1119.0
angry,1119.04
angry,1119.08
sad,1119.16
sad,1119.2
sad,1119.24
sad,1119.28
sad,1119.32
sad,1119.36
sad,1119.4
sad,1119.44
sad,1119.48
sad,1119.52
sad,1119.56
sad,1119.6
angry,1119.64
angry,1119.68
angry,1119.72
angry,1119.76
angry,1119.8
angry,1119.84
angry,1119.88
angry,1119.92
surprise,1119.96
angry,1120.0
angry,1120.04
fear,1120.08
angry,1120.12
angry,1120.16
surprise,1120.2
fear,1120.24
neutral,1120.28
neutral,1120.32
angry,1120.36
neutral,1120.4
angry,1120.44
fear,1120.48
surprise,1120.52
angry,1120.56
surprise,1120.6
surprise,1120.64
fear,1120.68
angry,1120.72
surprise,1120.76
angry,1120.8
angry,1120.84
angry,1120.88
surprise,1120.92
surprise,1120.96
fear,1121.0
fear,1121.04
neutral,1121.08
fear,1121.12
fear,1121.16
neutral,1121.2
fear,1121.24
fear,1121.28
fear,1121.32
sad,1121.36
fear,1121.4
surprise,1121.44
angry,1121.44
surprise,1121.48
angry,1121.52
angry,1121.56
angry,1121.6
angry,1121.64
angry,1121.68
angry,1121.72
fear,1121.76
angry,1121.8
fear,1121.84
fear,1121.88
angry,1121.92
fear,1121.96
fear,1122.0
fear,1122.04
angry,1122.08
angry,1122.12
angry,1122.16
angry,1122.2
surprise,1122.24
surprise,1122.28
surprise,1122.32
surprise,1122.36
surprise,1122.4
surprise,1122.44
surprise,1122.48
angry,1122.52
neutral,1122.56
neutral,1122.6
angry,1122.64
angry,1122.68
angry,1122.72
