Timestamp,AUDIO_CHEAT
1970-01-01 05:30:16.243175,0
1970-01-01 05:30:16.269478,0
1970-01-01 05:30:16.295782,0
1970-01-01 05:30:16.322086,0
1970-01-01 05:30:16.348390,0
1970-01-01 05:30:16.374694,0
1970-01-01 05:30:16.400998,0
1970-01-01 05:30:16.427302,0
1970-01-01 05:30:16.453605,0
1970-01-01 05:30:16.479909,0
1970-01-01 05:30:16.506213,0
1970-01-01 05:30:16.532517,0
1970-01-01 05:30:16.558821,0
1970-01-01 05:30:16.585125,0
1970-01-01 05:30:16.611429,0
1970-01-01 05:30:16.637732,0
1970-01-01 05:30:16.664036,0
1970-01-01 05:30:16.690340,0
1970-01-01 05:30:16.716644,0
1970-01-01 05:30:16.742948,0
1970-01-01 05:30:16.769252,0
1970-01-01 05:30:16.795556,0
1970-01-01 05:30:16.821859,0
1970-01-01 05:30:16.848163,0
1970-01-01 05:30:16.874467,0
1970-01-01 05:30:16.900771,0
1970-01-01 05:30:16.927075,0
1970-01-01 05:30:16.953379,0
1970-01-01 05:30:16.979683,0
1970-01-01 05:30:17.005986,0
1970-01-01 05:30:17.032290,0
1970-01-01 05:30:17.058594,0
1970-01-01 05:30:17.084898,0
1970-01-01 05:30:17.111202,0
1970-01-01 05:30:17.137506,0
1970-01-01 05:30:17.163810,0
1970-01-01 05:30:17.190113,0
1970-01-01 05:30:17.216417,0
1970-01-01 05:30:17.242721,0
1970-01-01 05:30:17.269025,0
1970-01-01 05:30:17.295329,0
1970-01-01 05:30:17.321633,0
1970-01-01 05:30:17.347937,0
1970-01-01 05:30:17.374240,0
1970-01-01 05:30:17.400544,0
1970-01-01 05:30:17.426848,0
1970-01-01 05:30:17.453152,0
1970-01-01 05:30:17.479456,0
1970-01-01 05:30:17.505760,0
1970-01-01 05:30:17.532063,0
1970-01-01 05:30:17.558367,0
1970-01-01 05:30:17.584671,0
1970-01-01 05:30:17.610975,0
1970-01-01 05:30:17.637279,0
1970-01-01 05:30:17.663583,0
1970-01-01 05:30:17.689887,0
1970-01-01 05:30:17.716190,0
1970-01-01 05:30:17.742494,0
1970-01-01 05:30:17.768798,0
1970-01-01 05:30:17.795102,0
1970-01-01 05:30:17.821406,0
1970-01-01 05:30:17.847710,0
1970-01-01 05:30:17.874014,0
1970-01-01 05:30:17.900317,0
1970-01-01 05:30:17.926621,0
1970-01-01 05:30:17.952925,0
1970-01-01 05:30:17.979229,0
1970-01-01 05:30:18.005533,0
1970-01-01 05:30:18.031837,0
1970-01-01 05:30:18.058141,0
1970-01-01 05:30:18.084444,0
1970-01-01 05:30:18.110748,0
1970-01-01 05:30:18.137052,0
1970-01-01 05:30:18.163356,0
1970-01-01 05:30:18.189660,0
1970-01-01 05:30:18.215964,0
1970-01-01 05:30:18.242268,0
1970-01-01 05:30:18.268571,0
1970-01-01 05:30:18.294875,0
1970-01-01 05:30:18.321179,0
1970-01-01 05:30:18.347483,0
1970-01-01 05:30:18.373787,0
1970-01-01 05:30:18.400091,0
1970-01-01 05:30:18.426395,0
1970-01-01 05:30:18.452698,0
1970-01-01 05:30:18.479002,0
1970-01-01 05:30:18.505306,0
1970-01-01 05:30:18.531610,0
1970-01-01 05:30:18.557914,0
1970-01-01 05:30:18.584218,0
